"","fips","date","case_rate_100k"
"28055",12041,"2011-02-01",0
"28056",12041,"2011-03-01",0
"28057",12041,"2011-04-01",0
"28058",12041,"2011-05-01",0
"28059",12041,"2011-06-01",0
"28060",12041,"2011-07-01",0
"28061",12041,"2011-08-01",0
"28062",12041,"2011-09-01",0
"28063",12041,"2011-10-01",0
"28064",12041,"2011-11-01",0
"28065",12041,"2011-12-01",0
"28066",12041,"2013-01-01",0
"28067",12041,"2013-02-01",0
"28068",12041,"2013-03-01",0
"28069",12041,"2013-04-01",0
"28070",12041,"2013-05-01",0
"28071",12041,"2013-06-01",0
"28072",12041,"2013-07-01",0
"28073",12041,"2013-08-01",0
"28074",12041,"2013-09-01",0
"28075",12041,"2013-10-01",0
"28076",12041,"2013-11-01",0
"28077",12041,"2013-12-01",0
"28078",12041,"2014-01-01",0
"28079",12041,"2014-02-01",0
"28080",12041,"2014-03-01",0
"28081",12041,"2014-04-01",0
"28082",12041,"2014-05-01",0
"28083",12041,"2014-06-01",0
"28084",12041,"2014-07-01",0
"28085",12041,"2014-08-01",0
"28086",12041,"2014-09-01",0
"28087",12041,"2014-10-01",0
"28088",12041,"2014-11-01",0
"28089",12041,"2014-12-01",0
"28090",12041,"2015-01-01",0
"28091",12041,"2015-02-01",0
"28092",12041,"2015-03-01",0
"28093",12041,"2015-04-01",0
"28094",12041,"2015-05-01",0
"28095",12041,"2015-06-01",0
"28096",12041,"2015-07-01",0
"28097",12041,"2015-08-01",0
"28098",12041,"2015-09-01",0
"28099",12041,"2015-10-01",0
"28100",12041,"2015-11-01",0
"28101",12041,"2015-12-01",0
"28102",12041,"2016-01-01",0
"28103",12041,"2016-02-01",0
"28104",12041,"2016-03-01",0
"28105",12041,"2016-04-01",0
"28106",12041,"2016-05-01",0
"28107",12041,"2016-06-01",0
"28108",12041,"2016-07-01",0
"28109",12041,"2016-08-01",0
"28110",12041,"2016-09-01",0
"28111",12041,"2016-10-01",0
"28112",12041,"2016-11-01",0
"28113",12041,"2016-12-01",0
"28114",12041,"2017-01-01",0
"28115",12041,"2017-02-01",0
"28116",12041,"2017-03-01",0
"28117",12041,"2017-04-01",0
"28118",12041,"2017-05-01",0
"28119",12041,"2017-06-01",4.99927857178359
"28120",12041,"2017-07-01",0
"28121",12041,"2017-08-01",0
"28122",12041,"2017-09-01",0
"28123",12041,"2017-10-01",0
"28124",12041,"2017-11-01",0
"28125",12041,"2017-12-01",0
"28126",12041,"2018-01-01",0
"28127",12041,"2018-02-01",0
"28128",12041,"2018-03-01",0
"28129",12041,"2018-04-01",0
"28130",12041,"2018-05-01",0
"28131",12041,"2018-06-01",0
"28132",12041,"2018-07-01",0
"28133",12041,"2018-08-01",0
"28134",12041,"2018-09-01",0
"28135",12041,"2018-10-01",0
"28136",12041,"2018-11-01",0
"28137",12041,"2018-12-01",0
"28138",12041,"2019-01-01",0
"28139",12041,"2019-02-01",0
"28140",12041,"2019-03-01",0
"28141",12041,"2019-04-01",0
"28142",12041,"2019-05-01",0
"28143",12041,"2019-06-01",0
"28144",12041,"2019-07-01",0
"28145",12041,"2019-08-01",0
"28146",12041,"2019-09-01",0
"28147",12041,"2019-10-01",0
"28148",12041,"2019-11-01",0
"28149",12041,"2019-12-01",0
"28150",12045,"2010-01-01",0
"28151",12045,"2010-02-01",0
"28152",12045,"2010-03-01",0
"28153",12045,"2010-04-01",0
"28154",12045,"2010-05-01",0
"28155",12045,"2010-06-01",0
"28156",12045,"2010-07-01",0
"28157",12045,"2010-08-01",0
"28158",12045,"2010-09-01",0
"28159",12045,"2010-10-01",0
"28160",12045,"2010-11-01",0
"28161",12045,"2010-12-01",0
"28162",12045,"2011-01-01",0
"28163",12045,"2011-02-01",0
"28164",12045,"2011-03-01",0
"28165",12045,"2011-04-01",0
"28166",12045,"2011-05-01",0
"28167",12045,"2011-06-01",0
"28168",12045,"2011-07-01",0
"28169",12045,"2011-08-01",0
"28170",12045,"2011-09-01",0
"28171",12045,"2011-10-01",0
"28172",12045,"2011-11-01",0
"28173",12045,"2011-12-01",0
"28174",12045,"2012-01-01",0
"28175",12045,"2012-02-01",0
"28176",12045,"2012-03-01",0
"28177",12045,"2012-04-01",0
"28178",12045,"2012-05-01",0
"28179",12045,"2012-06-01",0
"28180",12045,"2012-07-01",0
"28181",12045,"2012-08-01",0
"28182",12045,"2012-09-01",0
"28183",12045,"2012-10-01",0
"28184",12045,"2012-11-01",0
"28185",12045,"2012-12-01",0
"28186",12045,"2013-01-01",0
"28187",12045,"2013-02-01",0
"28188",12045,"2013-03-01",0
"28189",12045,"2013-04-01",0
"28190",12045,"2013-05-01",0
"28191",12045,"2013-06-01",0
"28192",12045,"2013-07-01",0
"28193",12045,"2013-08-01",0
"28194",12045,"2013-09-01",0
"28195",12045,"2013-10-01",0
"28196",12045,"2013-11-01",0
"28197",12045,"2013-12-01",0
"28198",12045,"2014-01-01",0
"28199",12045,"2014-02-01",0
"28200",12045,"2014-03-01",0
"28201",12045,"2014-04-01",0
"28202",12045,"2014-05-01",0
"28203",12045,"2014-06-01",0
"28204",12045,"2014-07-01",0
"28205",12045,"2014-08-01",0
"28206",12045,"2014-09-01",0
"28207",12045,"2014-10-01",0
"28208",12045,"2014-11-01",0
"28209",12045,"2014-12-01",0
"28210",12045,"2015-01-01",0
"28211",12045,"2015-02-01",0
"28212",12045,"2015-03-01",0
"28213",12045,"2015-04-01",0
"28214",12045,"2015-05-01",0
"28215",12045,"2015-06-01",0
"28216",12045,"2015-07-01",0
"28217",12045,"2015-08-01",0
"28218",12045,"2015-09-01",0
"28219",12045,"2015-10-01",0
"28220",12045,"2015-11-01",0
"28221",12045,"2015-12-01",0
"28222",12045,"2016-01-01",0
"28223",12045,"2016-02-01",0
"28224",12045,"2016-03-01",0
"28225",12045,"2016-04-01",0
"28226",12045,"2016-05-01",0
"28227",12045,"2016-06-01",0
"28228",12045,"2016-07-01",0
"28229",12045,"2016-08-01",0
"28230",12045,"2016-09-01",0
"28231",12045,"2016-10-01",0
"28232",12045,"2016-11-01",0
"28233",12045,"2016-12-01",0
"28234",12045,"2018-01-01",0
"28235",12045,"2018-02-01",0
"28236",12045,"2018-03-01",0
"28237",12045,"2018-04-01",0
"28238",12045,"2018-05-01",0
"28239",12045,"2018-06-01",0
"28240",12045,"2018-07-01",0
"28241",12045,"2018-08-01",0
"28242",12045,"2018-09-01",0
"28243",12045,"2018-10-01",0
"28244",12045,"2018-11-01",0
"28245",12045,"2018-12-01",0
"28246",12045,"2019-01-01",0
"28247",12045,"2019-02-01",0
"28248",12045,"2019-03-01",0
"28249",12045,"2019-04-01",0
"28250",12045,"2019-05-01",0
"28251",12045,"2019-06-01",0
"28252",12045,"2019-07-01",0
"28253",12045,"2019-08-01",0
"28254",12045,"2019-09-01",0
"28255",12045,"2019-10-01",0
"28256",12045,"2019-11-01",0
"28257",12045,"2019-12-01",0
"28258",12047,"2014-01-01",0
"28259",12047,"2014-02-01",0
"28260",12047,"2014-03-01",0
"28261",12047,"2014-04-01",0
"28262",12047,"2014-05-01",0
"28263",12047,"2014-06-01",0
"28264",12047,"2014-07-01",0
"28265",12047,"2014-08-01",0
"28266",12047,"2014-09-01",0
"28267",12047,"2014-10-01",0
"28268",12047,"2014-11-01",0
"28269",12047,"2014-12-01",0
"28270",12049,"2010-01-01",0
"28271",12049,"2010-02-01",0
"28272",12049,"2010-03-01",0
"28273",12049,"2010-04-01",0
"28274",12049,"2010-05-01",0
"28275",12049,"2010-06-01",0
"28276",12049,"2010-07-01",0
"28277",12049,"2010-08-01",0
"28278",12049,"2010-09-01",0
"28279",12049,"2010-10-01",0
"28280",12049,"2010-11-01",0
"28281",12049,"2010-12-01",0
"28282",12049,"2011-01-01",0
"28283",12049,"2011-02-01",0
"28284",12049,"2011-03-01",0
"28285",12049,"2011-04-01",0
"28286",12049,"2011-05-01",0
"28287",12049,"2011-06-01",0
"28288",12049,"2011-07-01",0
"28289",12049,"2011-08-01",0
"28290",12049,"2011-09-01",0
"28291",12049,"2011-10-01",0
"28292",12049,"2011-11-01",0
"28293",12049,"2011-12-01",0
"28294",12049,"2012-01-01",0
"28295",12049,"2012-02-01",0
"28296",12049,"2012-03-01",0
"28297",12049,"2012-04-01",0
"28298",12049,"2012-05-01",0
"28299",12049,"2012-06-01",0
"28300",12049,"2012-07-01",0
"28301",12049,"2012-08-01",0
"28302",12049,"2012-09-01",0
"28303",12049,"2012-10-01",0
"28304",12049,"2012-11-01",0
"28305",12049,"2012-12-01",0
"28306",12049,"2014-01-01",0
"28307",12049,"2014-02-01",0
"28308",12049,"2014-03-01",0
"28309",12049,"2014-04-01",0
"28310",12049,"2014-05-01",0
"28311",12049,"2014-06-01",0
"28312",12049,"2014-07-01",0
"28313",12049,"2014-08-01",0
"28314",12049,"2014-09-01",0
"28315",12049,"2014-10-01",0
"28316",12049,"2014-11-01",0
"28317",12049,"2014-12-01",0
"28318",12049,"2015-01-01",0
"28319",12049,"2015-02-01",0
"28320",12049,"2015-03-01",0
"28321",12049,"2015-04-01",0
"28322",12049,"2015-05-01",0
"28323",12049,"2015-06-01",0
"28324",12049,"2015-07-01",0
"28325",12049,"2015-08-01",0
"28326",12049,"2015-09-01",0
"28327",12049,"2015-10-01",0
"28328",12049,"2015-11-01",0
"28329",12049,"2015-12-01",0
"28330",12049,"2016-01-01",0
"28331",12049,"2016-02-01",0
"28332",12049,"2016-03-01",0
"28333",12049,"2016-04-01",0
"28334",12049,"2016-05-01",0
"28335",12049,"2016-06-01",0
"28336",12049,"2016-07-01",0
"28337",12049,"2016-08-01",0
"28338",12049,"2016-09-01",0
"28339",12049,"2016-10-01",0
"28340",12049,"2016-11-01",0
"28341",12049,"2016-12-01",0
"28342",12049,"2017-01-01",0
"28343",12049,"2017-02-01",0
"28344",12049,"2017-03-01",0
"28345",12049,"2017-04-01",0
"28346",12049,"2017-05-01",0
"28347",12049,"2017-06-01",0
"28348",12049,"2017-07-01",0
"28349",12049,"2017-08-01",0
"28350",12049,"2017-09-01",0
"28351",12049,"2017-10-01",0
"28352",12049,"2017-11-01",0
"28353",12049,"2017-12-01",0
"28354",12049,"2018-01-01",0
"28355",12049,"2018-02-01",0
"28356",12049,"2018-03-01",0
"28357",12049,"2018-04-01",0
"28358",12049,"2018-05-01",0
"28359",12049,"2018-06-01",0
"28360",12049,"2018-07-01",0
"28361",12049,"2018-08-01",0
"28362",12049,"2018-09-01",0
"28363",12049,"2018-10-01",0
"28364",12049,"2018-11-01",0
"28365",12049,"2018-12-01",0
"28366",12049,"2019-01-01",0
"28367",12049,"2019-02-01",0
"28368",12049,"2019-03-01",0
"28369",12049,"2019-04-01",0
"28370",12049,"2019-05-01",0
"28371",12049,"2019-06-01",0
"28372",12049,"2019-07-01",0
"28373",12049,"2019-08-01",0
"28374",12049,"2019-09-01",0
"28375",12049,"2019-10-01",0
"28376",12049,"2019-11-01",0
"28377",12049,"2019-12-01",0
"28378",12051,"2013-01-01",0
"28379",12051,"2013-02-01",0
"28380",12051,"2013-03-01",0
"28381",12051,"2013-04-01",0
"28382",12051,"2013-05-01",0
"28383",12051,"2013-06-01",0
"28384",12051,"2013-07-01",0
"28385",12051,"2013-08-01",0
"28386",12051,"2013-09-01",0
"28387",12051,"2013-10-01",0
"28388",12051,"2013-11-01",0
"28389",12051,"2013-12-01",0
"28390",12051,"2014-01-01",0
"28391",12051,"2014-02-01",0
"28392",12051,"2014-03-01",0
"28393",12051,"2014-04-01",0
"28394",12051,"2014-05-01",0
"28395",12051,"2014-06-01",0
"28396",12051,"2014-07-01",0
"28397",12051,"2014-08-01",0
"28398",12051,"2014-09-01",0
"28399",12051,"2014-10-01",0
"28400",12051,"2014-11-01",0
"28401",12051,"2014-12-01",0
"28402",12051,"2015-01-01",0
"28403",12051,"2015-02-01",0
"28404",12051,"2015-03-01",0
"28405",12051,"2015-04-01",0
"28406",12051,"2015-05-01",0
"28407",12051,"2015-06-01",0
"28408",12051,"2015-07-01",0
"28409",12051,"2015-08-01",0
"28410",12051,"2015-09-01",0
"28411",12051,"2015-10-01",0
"28412",12051,"2015-11-01",0
"28413",12051,"2015-12-01",0
"28414",12051,"2016-01-01",0
"28415",12051,"2016-02-01",0
"28416",12051,"2016-03-01",0
"28417",12051,"2016-04-01",0
"28418",12051,"2016-05-01",0
"28419",12051,"2016-06-01",0
"28420",12051,"2016-07-01",0
"28421",12051,"2016-08-01",0
"28422",12051,"2016-09-01",0
"28423",12051,"2016-10-01",0
"28424",12051,"2016-11-01",0
"28425",12051,"2016-12-01",0
"28426",12051,"2017-01-01",0
"28427",12051,"2017-02-01",0
"28428",12051,"2017-03-01",0
"28429",12051,"2017-04-01",0
"28430",12051,"2017-05-01",0
"28431",12051,"2017-06-01",3.33285265970407
"28432",12051,"2017-07-01",4.00183736390418
"28433",12051,"2017-08-01",0
"28434",12051,"2017-09-01",0
"28435",12051,"2017-10-01",0
"28436",12051,"2017-11-01",0
"28437",12051,"2017-12-01",0
"28438",12051,"2018-01-01",0
"28439",12051,"2018-02-01",0
"28440",12051,"2018-03-01",0
"28441",12051,"2018-04-01",0
"28442",12051,"2018-05-01",0
"28443",12051,"2018-06-01",0
"28444",12051,"2018-07-01",0
"28445",12051,"2018-08-01",0
"28446",12051,"2018-09-01",0
"28447",12051,"2018-10-01",0
"28448",12051,"2018-11-01",0
"28449",12051,"2018-12-01",0
"28450",12051,"2019-01-01",0
"28451",12051,"2019-02-01",0
"28452",12051,"2019-03-01",0
"28453",12051,"2019-04-01",0
"28454",12051,"2019-05-01",0
"28455",12051,"2019-06-01",0
"28456",12051,"2019-07-01",0
"28457",12051,"2019-08-01",0
"28458",12051,"2019-09-01",0
"28459",12051,"2019-10-01",0
"28460",12051,"2019-11-01",0
"28461",12051,"2019-12-01",0
"28462",12053,"2010-01-01",0
"28463",12053,"2010-02-01",0
"28464",12053,"2010-03-01",0
"28465",12053,"2010-04-01",0
"28466",12053,"2010-05-01",0
"28467",12053,"2010-06-01",0
"28468",12053,"2010-07-01",0
"28469",12053,"2010-08-01",0
"28470",12053,"2010-09-01",0
"28471",12053,"2010-10-01",0
"28472",12053,"2010-11-01",0
"28473",12053,"2010-12-01",0
"28474",12053,"2011-01-01",0
"28475",12053,"2011-02-01",0
"28476",12053,"2011-03-01",0
"28477",12053,"2011-04-01",0
"28478",12053,"2011-05-01",0
"28479",12053,"2011-06-01",0
"28480",12053,"2011-07-01",0
"28481",12053,"2011-08-01",0
"28482",12053,"2011-09-01",0
"28483",12053,"2011-10-01",0
"28484",12053,"2011-11-01",0
"28485",12053,"2011-12-01",0
"28486",12053,"2012-01-01",0
"28487",12053,"2012-02-01",0
"28488",12053,"2012-03-01",0
"28489",12053,"2012-04-01",0
"28490",12053,"2012-05-01",0
"28491",12053,"2012-06-01",0
"28492",12053,"2012-07-01",0
"28493",12053,"2012-08-01",0
"28494",12053,"2012-09-01",0
"28495",12053,"2012-10-01",0
"28496",12053,"2012-11-01",0
"28497",12053,"2012-12-01",0
"28498",12053,"2013-01-01",0
"28499",12053,"2013-02-01",0
"28500",12053,"2013-03-01",0
"28501",12053,"2013-04-01",0
"28502",12053,"2013-05-01",0
"28503",12053,"2013-06-01",0
"28504",12053,"2013-07-01",0
"28505",12053,"2013-08-01",0
"28506",12053,"2013-09-01",0
"28507",12053,"2013-10-01",0
"28508",12053,"2013-11-01",0
"28509",12053,"2013-12-01",0
"28510",12053,"2014-01-01",0
"28511",12053,"2014-02-01",0
"28512",12053,"2014-03-01",0
"28513",12053,"2014-04-01",0
"28514",12053,"2014-05-01",0
"28515",12053,"2014-06-01",0
"28516",12053,"2014-07-01",0
"28517",12053,"2014-08-01",0
"28518",12053,"2014-09-01",0
"28519",12053,"2014-10-01",0
"28520",12053,"2014-11-01",0
"28521",12053,"2014-12-01",0
"28522",12053,"2015-01-01",0
"28523",12053,"2015-02-01",0
"28524",12053,"2015-03-01",0
"28525",12053,"2015-04-01",0
"28526",12053,"2015-05-01",0
"28527",12053,"2015-06-01",0
"28528",12053,"2015-07-01",0
"28529",12053,"2015-08-01",0
"28530",12053,"2015-09-01",0
"28531",12053,"2015-10-01",0
"28532",12053,"2015-11-01",0
"28533",12053,"2015-12-01",0
"28534",12053,"2016-01-01",0
"28535",12053,"2016-02-01",1.8184993558543
"28536",12053,"2016-03-01",0
"28537",12053,"2016-04-01",0
"28538",12053,"2016-05-01",0
"28539",12053,"2016-06-01",0
"28540",12053,"2016-07-01",1.99852028476957
"28541",12053,"2016-08-01",0
"28542",12053,"2016-09-01",0
"28543",12053,"2016-10-01",0
"28544",12053,"2016-11-01",0
"28545",12053,"2016-12-01",0
"28546",12053,"2017-01-01",0
"28547",12053,"2017-02-01",0
"28548",12053,"2017-03-01",0
"28549",12053,"2017-04-01",0
"28550",12053,"2017-05-01",0
"28551",12053,"2017-06-01",0
"28552",12053,"2017-07-01",0
"28553",12053,"2017-08-01",0
"28554",12053,"2017-09-01",0
"28555",12053,"2017-10-01",1.66746519784538
"28556",12053,"2017-11-01",0
"28557",12053,"2017-12-01",1.81872217454907
"28558",12053,"2018-01-01",0
"28559",12053,"2018-02-01",0
"28560",12053,"2018-03-01",0
"28561",12053,"2018-04-01",0
"28562",12053,"2018-05-01",0
"28563",12053,"2018-06-01",0
"28564",12053,"2018-07-01",0
"28565",12053,"2018-08-01",0
"28566",12053,"2018-09-01",0
"28567",12053,"2018-10-01",0
"28568",12053,"2018-11-01",0
"28569",12053,"2018-12-01",0
"28570",12053,"2019-01-01",0
"28571",12053,"2019-02-01",0
"28572",12053,"2019-03-01",0
"28573",12053,"2019-04-01",0
"28574",12053,"2019-05-01",0
"28575",12053,"2019-06-01",0
"28576",12053,"2019-07-01",0
"28577",12053,"2019-08-01",0
"28578",12053,"2019-09-01",0
"28579",12053,"2019-10-01",0
"28580",12053,"2019-11-01",0
"28581",12053,"2019-12-01",0
"28582",12055,"2010-01-01",0
"28583",12055,"2010-02-01",0
"28584",12055,"2010-03-01",0
"28585",12055,"2010-04-01",0
"28586",12055,"2010-05-01",0
"28587",12055,"2010-06-01",0
"28588",12055,"2010-07-01",0
"28589",12055,"2010-08-01",0
"28590",12055,"2010-09-01",0
"28591",12055,"2010-10-01",0
"28592",12055,"2010-11-01",0
"28593",12055,"2010-12-01",0
"28594",12055,"2011-01-01",0
"28595",12055,"2011-02-01",0
"28596",12055,"2011-03-01",0
"28597",12055,"2011-04-01",0
"28598",12055,"2011-05-01",0
"28599",12055,"2011-06-01",0
"28600",12055,"2011-07-01",0
"28601",12055,"2011-08-01",0
"28602",12055,"2011-09-01",0
"28603",12055,"2011-10-01",0
"28604",12055,"2011-11-01",0
"28605",12055,"2011-12-01",0
"28606",12055,"2012-01-01",0
"28607",12055,"2012-02-01",0
"28608",12055,"2012-03-01",0
"28609",12055,"2012-04-01",0
"28610",12055,"2012-05-01",0
"28611",12055,"2012-06-01",0
"28612",12055,"2012-07-01",0
"28613",12055,"2012-08-01",0
"28614",12055,"2012-09-01",0
"28615",12055,"2012-10-01",0
"28616",12055,"2012-11-01",0
"28617",12055,"2012-12-01",0
"28618",12055,"2013-01-01",0
"28619",12055,"2013-02-01",0
"28620",12055,"2013-03-01",0
"28621",12055,"2013-04-01",0
"28622",12055,"2013-05-01",0
"28623",12055,"2013-06-01",0
"28624",12055,"2013-07-01",0
"28625",12055,"2013-08-01",0
"28626",12055,"2013-09-01",0
"28627",12055,"2013-10-01",0
"28628",12055,"2013-11-01",0
"28629",12055,"2013-12-01",0
"28630",12055,"2014-01-01",0
"28631",12055,"2014-02-01",0
"28632",12055,"2014-03-01",0
"28633",12055,"2014-04-01",0
"28634",12055,"2014-05-01",0
"28635",12055,"2014-06-01",0
"28636",12055,"2014-07-01",0
"28637",12055,"2014-08-01",0
"28638",12055,"2014-09-01",0
"28639",12055,"2014-10-01",0
"28640",12055,"2014-11-01",0
"28641",12055,"2014-12-01",0
"28642",12055,"2015-01-01",0
"28643",12055,"2015-02-01",0
"28644",12055,"2015-03-01",0
"28645",12055,"2015-04-01",0
"28646",12055,"2015-05-01",0
"28647",12055,"2015-06-01",0
"28648",12055,"2015-07-01",0
"28649",12055,"2015-08-01",0
"28650",12055,"2015-09-01",0
"28651",12055,"2015-10-01",0
"28652",12055,"2015-11-01",0
"28653",12055,"2015-12-01",0
"28654",12055,"2016-01-01",0
"28655",12055,"2016-02-01",0
"28656",12055,"2016-03-01",0
"28657",12055,"2016-04-01",0
"28658",12055,"2016-05-01",0
"28659",12055,"2016-06-01",0
"28660",12055,"2016-07-01",0
"28661",12055,"2016-08-01",0
"28662",12055,"2016-09-01",0
"28663",12055,"2016-10-01",0
"28664",12055,"2016-11-01",0
"28665",12055,"2016-12-01",0
"28666",12055,"2017-01-01",0
"28667",12055,"2017-02-01",0
"28668",12055,"2017-03-01",0
"28669",12055,"2017-04-01",0
"28670",12055,"2017-05-01",0
"28671",12055,"2017-06-01",0
"28672",12055,"2017-07-01",0
"28673",12055,"2017-08-01",0
"28674",12055,"2017-09-01",0
"28675",12055,"2017-10-01",0
"28676",12055,"2017-11-01",0
"28677",12055,"2017-12-01",0
"28678",12055,"2018-01-01",0
"28679",12055,"2018-02-01",0
"28680",12055,"2018-03-01",0
"28681",12055,"2018-04-01",0
"28682",12055,"2018-05-01",0
"28683",12055,"2018-06-01",0
"28684",12055,"2018-07-01",0
"28685",12055,"2018-08-01",0
"28686",12055,"2018-09-01",0
"28687",12055,"2018-10-01",0
"28688",12055,"2018-11-01",0
"28689",12055,"2018-12-01",0
"28690",12055,"2019-01-01",0
"28691",12055,"2019-02-01",0
"28692",12055,"2019-03-01",0
"28693",12055,"2019-04-01",0
"28694",12055,"2019-05-01",0
"28695",12055,"2019-06-01",0
"28696",12055,"2019-07-01",0
"28697",12055,"2019-08-01",0
"28698",12055,"2019-09-01",0
"28699",12055,"2019-10-01",0
"28700",12055,"2019-11-01",0
"28701",12055,"2019-12-01",0
"28702",12057,"2010-01-01",0
"28703",12057,"2010-02-01",0
"28704",12057,"2010-03-01",0
"28705",12057,"2010-04-01",0
"28706",12057,"2010-05-01",0
"28707",12057,"2010-06-01",0
"28708",12057,"2010-07-01",0
"28709",12057,"2010-08-01",0
"28710",12057,"2010-09-01",0
"28711",12057,"2010-10-01",0
"28712",12057,"2010-11-01",0
"28713",12057,"2010-12-01",0
"28714",12057,"2011-01-01",0
"28715",12057,"2011-02-01",0
"28716",12057,"2011-03-01",0
"28717",12057,"2011-04-01",0
"28718",12057,"2011-05-01",0
"28719",12057,"2011-06-01",0
"28720",12057,"2011-07-01",0
"28721",12057,"2011-08-01",0
"28722",12057,"2011-09-01",0
"28723",12057,"2011-10-01",0
"28724",12057,"2011-11-01",0
"28725",12057,"2011-12-01",0
"28726",12057,"2012-01-01",0
"28727",12057,"2012-02-01",0
"28728",12057,"2012-03-01",0.277724637836262
"28729",12057,"2012-04-01",0
"28730",12057,"2012-05-01",0
"28731",12057,"2012-06-01",0
"28732",12057,"2012-07-01",0.281835299079862
"28733",12057,"2012-08-01",0.285681550590278
"28734",12057,"2012-09-01",0.290024217897853
"28735",12057,"2012-10-01",0
"28736",12057,"2012-11-01",0
"28737",12057,"2012-12-01",0
"28738",12057,"2013-01-01",0.307528803749773
"28739",12057,"2013-02-01",0
"28740",12057,"2013-03-01",0
"28741",12057,"2013-04-01",0
"28742",12057,"2013-05-01",0.31259946587544
"28743",12057,"2013-06-01",0
"28744",12057,"2013-07-01",0
"28745",12057,"2013-08-01",0
"28746",12057,"2013-09-01",0
"28747",12057,"2013-10-01",0
"28748",12057,"2013-11-01",0
"28749",12057,"2013-12-01",0
"28750",12057,"2014-01-01",0.447777776852386
"28751",12057,"2014-02-01",0
"28752",12057,"2014-03-01",0
"28753",12057,"2014-04-01",0
"28754",12057,"2014-05-01",0
"28755",12057,"2014-06-01",0
"28756",12057,"2014-07-01",0
"28757",12057,"2014-08-01",0
"28758",12057,"2014-09-01",0
"28759",12057,"2014-10-01",0.312573183439313
"28760",12057,"2014-11-01",0
"28761",12057,"2014-12-01",0
"28762",12057,"2015-01-01",0
"28763",12057,"2015-02-01",0
"28764",12057,"2015-03-01",0
"28765",12057,"2015-04-01",0
"28766",12057,"2015-05-01",0
"28767",12057,"2015-06-01",0
"28768",12057,"2015-07-01",0
"28769",12057,"2015-08-01",0
"28770",12057,"2015-09-01",0
"28771",12057,"2015-10-01",0
"28772",12057,"2015-11-01",0
"28773",12057,"2015-12-01",0
"28774",12057,"2016-01-01",0
"28775",12057,"2016-02-01",0
"28776",12057,"2016-03-01",0
"28777",12057,"2016-04-01",0.281780428900162
"28778",12057,"2016-05-01",0.28568391324585
"28779",12057,"2016-06-01",0
"28780",12057,"2016-07-01",0
"28781",12057,"2016-08-01",0
"28782",12057,"2016-09-01",0
"28783",12057,"2016-10-01",0
"28784",12057,"2016-11-01",0
"28785",12057,"2016-12-01",0
"28786",12057,"2017-01-01",0.277806217417418
"28787",12057,"2017-02-01",0
"28788",12057,"2017-03-01",0.281664645610639
"28789",12057,"2017-04-01",0
"28790",12057,"2017-05-01",0.285588336496628
"28791",12057,"2017-06-01",0
"28792",12057,"2017-07-01",0
"28793",12057,"2017-08-01",0
"28794",12057,"2017-09-01",0
"28795",12057,"2017-10-01",0
"28796",12057,"2017-11-01",0
"28797",12057,"2017-12-01",0
"28798",12057,"2018-01-01",0
"28799",12057,"2018-02-01",0
"28800",12057,"2018-03-01",0
"28801",12057,"2018-04-01",0
"28802",12057,"2018-05-01",0
"28803",12057,"2018-06-01",0.410847425368786
"28804",12057,"2018-07-01",0
"28805",12057,"2018-08-01",0
"28806",12057,"2018-09-01",0
"28807",12057,"2018-10-01",0
"28808",12057,"2018-11-01",0
"28809",12057,"2018-12-01",0
"28810",12057,"2019-01-01",0
"28811",12057,"2019-02-01",0
"28812",12057,"2019-03-01",0
"28813",12057,"2019-04-01",0
"28814",12057,"2019-05-01",0
"28815",12057,"2019-06-01",0
"28816",12057,"2019-07-01",0
"28817",12057,"2019-08-01",0
"28818",12057,"2019-09-01",0.365868994980658
"28819",12057,"2019-10-01",0.252986591635189
"28820",12057,"2019-11-01",0
"28821",12057,"2019-12-01",0
"28822",12059,"2010-01-01",0
"28823",12059,"2010-02-01",0
"28824",12059,"2010-03-01",0
"28825",12059,"2010-04-01",0
"28826",12059,"2010-05-01",0
"28827",12059,"2010-06-01",0
"28828",12059,"2010-07-01",0
"28829",12059,"2010-08-01",0
"28830",12059,"2010-09-01",0
"28831",12059,"2010-10-01",0
"28832",12059,"2010-11-01",0
"28833",12059,"2010-12-01",0
"28834",12059,"2011-01-01",0
"28835",12059,"2011-02-01",0
"28836",12059,"2011-03-01",0
"28837",12059,"2011-04-01",0
"28838",12059,"2011-05-01",0
"28839",12059,"2011-06-01",0
"28840",12059,"2011-07-01",0
"28841",12059,"2011-08-01",0
"28842",12059,"2011-09-01",0
"28843",12059,"2011-10-01",0
"28844",12059,"2011-11-01",0
"28845",12059,"2011-12-01",0
"28846",12059,"2012-01-01",0
"28847",12059,"2012-02-01",0
"28848",12059,"2012-03-01",0
"28849",12059,"2012-04-01",0
"28850",12059,"2012-05-01",0
"28851",12059,"2012-06-01",0
"28852",12059,"2012-07-01",0
"28853",12059,"2012-08-01",0
"28854",12059,"2012-09-01",0
"28855",12059,"2012-10-01",0
"28856",12059,"2012-11-01",0
"28857",12059,"2012-12-01",0
"28858",12059,"2013-01-01",0
"28859",12059,"2013-02-01",0
"28860",12059,"2013-03-01",0
"28861",12059,"2013-04-01",0
"28862",12059,"2013-05-01",0
"28863",12059,"2013-06-01",0
"28864",12059,"2013-07-01",0
"28865",12059,"2013-08-01",0
"28866",12059,"2013-09-01",0
"28867",12059,"2013-10-01",0
"28868",12059,"2013-11-01",0
