"fips","month_year","case_rate_100k","temperature","precipitation","pm2p5","wind_speed","humidity","lag_temperature","lag_precipitation","lag_pm2p5","lag_humidity","lag_wind_speed"
48469,"05/2017",0,76.1129032258064,1.77,136.61,5.86129032258065,76.7032258064516,74.8096774193548,3.04,122.46,75.6354838709677,10.7451612903226
48471,"05/2017",0,73.7774193548387,2.58,142.4,4.11612903225806,69.1322580645161,73.7,5.56,139.3,74.4161290322581,5.56129032258065
48473,"05/2017",0,75.1129032258064,0.75,148.62,7.45161290322581,73.941935483871,74.0741935483871,7.03,150.65,82.041935483871,6.65483870967742
48477,"05/2017",0,74.1258064516129,1.31,142.81,5.93548387096774,73.8290322580645,72.841935483871,7.75,145.25,82.0258064516129,6.60967741935484
48481,"05/2017",0,75.2612903225806,2.85,140.56,6.8,75.9354838709677,72.8096774193548,4.67,109.34,76.5709677419355,8.7
48491,"05/2017",0,73.0741935483871,0.92,125.29,4.72258064516129,70.6838709677419,71.6290322580645,2.89,142.29,78.8677419354839,6.28387096774194
48493,"05/2017",0,75.1709677419355,1.95,140.19,6.09677419354839,69.8548387096774,74.7064516129032,6.52,152.24,77.7451612903226,7.01935483870968
1003,"05/2018",0,74.8709677419355,6.15,147.48,3.81290322580645,78.3225806451613,72.2806451612903,10.64,146.04,78.3096774193548,4.29677419354839
1039,"05/2018",0,75.2838709677419,6.61,120.06,3.03548387096774,72.9677419354839,72.4354838709677,8.32,146.12,73.3451612903226,3.47741935483871
1045,"05/2018",0,74.3741935483871,5.91,113.68,4.10322580645161,75.1129032258064,72.0548387096774,8.15,143.33,73.5290322580645,4.32258064516129
1053,"05/2018",0,76.5290322580645,3.61,146.32,2.41935483870968,71.5935483870968,73.1451612903226,11.42,148.77,73.3612903225806,3.40967741935484
1067,"05/2018",0,74.0935483870968,6.93,111.98,3.24193548387097,76.5741935483871,72.2161290322581,5.61,145.1,73.4161290322581,3.83870967741935
1069,"05/2018",0,75.8677419354839,5.68,113.03,4.39032258064516,73.1677419354839,73.7193548387097,5.81,158.21,72.1193548387097,4.80322580645161
1097,"05/2018",0,75.841935483871,4.53,144.8,4.32258064516129,75.658064516129,72.8709677419355,9.4,149.77,76.0483870967742,4.78387096774194
12001,"05/2018",0,75.0225806451613,7.21,137.32,2.36774193548387,76.0548387096774,76.4354838709677,2.42,343.19,66.0806451612903,2.76451612903226
12003,"05/2018",0,74.4483870967742,4.9,134.11,3.43548387096774,78.0903225806452,74.9870967741935,2.93,563.61,69.4354838709677,3.94838709677419
12005,"05/2018",0,75.4709677419355,3.55,96,8.64516129032258,83.2354838709677,74.4354838709677,2.62,157.1,80.841935483871,10.4129032258065
12007,"05/2018",0,74.2387096774194,5.8,135.66,3.43225806451613,77.7451612903226,75.5516129032258,2.76,373.38,67.6387096774194,3.89354838709677
12009,"05/2018",0.526451986714617,76.4774193548387,8.32,116.24,9.64516129032258,78.5258064516129,76.7258064516129,2.12,138.88,74.9032258064516,10.6
12015,"05/2018",0,76.0451612903226,9.81,129.31,7.45483870967742,79.1451612903226,78.1483870967742,2.48,136.33,73.3096774193548,7.98387096774194
12017,"05/2018",0,75.041935483871,4.6,136.65,2.91290322580645,80.0451612903226,76.1451612903226,2.3,171.25,71.6838709677419,4.28064516129032
12019,"05/2018",0,74.1774193548387,6.09,130.72,4.2741935483871,79.8548387096774,75.9548387096774,3.59,300.49,66.6967741935484,4.98387096774194
12021,"05/2018",0,76.0612903225806,6.84,180.24,4.68387096774194,79.8548387096774,78.6870967741935,2.26,218.65,69.8161290322581,3.85161290322581
12023,"05/2018",0,74.1387096774194,4.87,134.02,3.10967741935484,78.7516129032258,74.7806451612903,2.62,499.76,70.0516129032258,4.1741935483871
12027,"05/2018",0,74.6870967741935,9.74,128.14,5.50645161290323,82.3064516129032,77.6322580645161,1.95,166.95,72.0193548387097,5.20645161290323
12029,"05/2018",0,75.6612903225806,6.14,115.63,3.98064516129032,78.1129032258064,75.7032258064516,2.08,196.2,70.2645161290323,4.58709677419355
12031,"05/2018",0,75.5225806451613,4.24,117.65,5.03548387096774,76.9774193548387,76.8354838709677,4.79,261.38,67.0161290322581,6.37096774193548
12033,"05/2018",0,75.0806451612903,3.93,167.29,5.71290322580645,77.4709677419355,72.3935483870968,8.25,150.08,77.9967741935484,5.64838709677419
12035,"05/2018",0,73.6548387096774,5.37,118.66,5.76129032258065,82.7387096774194,75.3129032258065,1.49,168.29,70.6612903225806,6.94193548387097
12037,"05/2018",0,76.158064516129,3.87,94.54,8.5,80.7290322580645,74.9903225806452,1.96,159.84,75.9322580645161,9.59354838709677
12041,"05/2018",0,75,4.94,127.58,2.73870967741935,77.5129032258065,75.6677419354839,2.38,301.41,69.2967741935484,3.57096774193548
12045,"05/2018",0,76.3387096774194,4.69,93.98,4.57741935483871,77.5161290322581,74.2806451612903,3.28,120.19,77.7516129032258,4.23870967741935
12049,"05/2018",0,74.7548387096774,8.69,132.12,4.90322580645161,84.0322580645161,77.9935483870968,2.54,150.03,72.1290322580645,4.57096774193548
12051,"05/2018",0,74.4838709677419,5.83,201.77,5.49354838709677,83.6548387096774,77.3548387096774,2.08,295.95,73.1354838709677,5.21612903225806
12053,"05/2018",0,74.8935483870968,5.61,134.66,4.64516129032258,79.6903225806452,76.3322580645161,2.12,167.92,72.1774193548387,6.39677419354839
12055,"05/2018",0,74.8806451612903,5.16,129.29,7.40967741935484,83.8709677419355,77.8806451612903,1.73,163.44,71.8774193548387,6.18709677419355
12057,"05/2018",0,75.8967741935484,6.04,137.08,6.42903225806452,78.7967741935484,78.1096774193548,2.53,155.38,70.458064516129,7.08709677419355
12059,"05/2018",0,75.3387096774194,3.32,114.36,3.49032258064516,74.5387096774194,72.7612903225806,4.68,154.22,73.7838709677419,3.35806451612903
12061,"05/2018",0,75.2967741935484,8.36,123.06,8.32258064516129,83.6451612903226,77.0193548387097,2.37,145.56,73.7161290322581,8.08387096774194
12063,"05/2018",0,75.5516129032258,6.16,113.95,4.30967741935484,76.5483870967742,73.9838709677419,4,167.15,71.6838709677419,4.74516129032258
12067,"05/2018",0,75.0935483870968,4.66,116.2,4.15483870967742,76.8935483870968,68.0066666666667,1.91,95.28,71.7366666666667,4.74333333333333
12069,"05/2018",0,75.3451612903226,8.34,137.52,4.36129032258065,80.3032258064516,77.5290322580645,2.79,165.09,70.0161290322581,4.19032258064516
12071,"05/2018",0,76.5612903225806,5.53,160.4,6.53870967741936,79.0903225806452,78.7032258064516,2.2,175.69,72.7870967741935,6.13548387096774
12073,"05/2018",1.66597874062599,76,7.13,112.26,2.63548387096774,74.9354838709677,74.441935483871,4.64,174.38,71.958064516129,2.18064516129032
12075,"05/2018",0,75.9225806451613,5.01,130.42,2.11612903225806,75.8903225806452,76.9,2.63,196.77,67.6354838709677,3.28064516129032
12079,"05/2018",0,75.6741935483871,5.97,116.97,3.46774193548387,74.2870967741935,75.2290322580645,3.52,188.59,71.0354838709677,3.69032258064516
12081,"05/2018",0,75.8741935483871,4.87,134.33,5.99677419354839,78.5516129032258,77.6290322580645,3.3,149.13,71.5322580645161,5.86451612903226
12083,"05/2018",0,74.6967741935484,7.73,137.33,2.41290322580645,78.4451612903226,76.7258064516129,2.22,175.56,67.3806451612903,2.91290322580645
12085,"05/2018",0,74.9741935483871,10.67,129.91,5.38387096774194,83.2903225806452,77.6354838709677,3.05,140.72,74.3096774193548,5.87741935483871
12089,"05/2018",0,74.6354838709677,5.2,130.46,3.77096774193548,77.6258064516129,75.6838709677419,5.59,461.39,68.2838709677419,4.80322580645161
12091,"05/2018",0,75.1451612903226,5.18,109.43,6.4258064516129,75.5483870967742,73.4645161290323,5.77,150.92,72.0967741935484,7.33225806451613
12095,"05/2018",0,74.7935483870968,7.9,131.19,3.45483870967742,80.5451612903226,78.058064516129,3.12,173.07,67.4806451612903,3.77096774193548
12097,"05/2018",0,74.6193548387097,6.28,128.8,5.54516129032258,81.658064516129,77.5548387096774,2.03,169.28,68.1387096774194,6.75161290322581
12101,"05/2018",0,75.2064516129032,5.31,135.31,5.9,78.2548387096774,76.5645161290323,3.07,164.16,72.7096774193548,7.8258064516129
12103,"05/2018",0,77.0225806451613,3.98,125.81,6.2741935483871,76.8387096774194,78.0451612903226,1.61,144.02,72.3903225806452,6.10967741935484
12105,"05/2018",0,75.4387096774194,6.29,133.15,4.08064516129032,80.4161290322581,78.6451612903226,0.87,150.2,66.6838709677419,5.45483870967742
12107,"05/2018",0,73.8838709677419,6.1,119.52,3.46451612903226,80.4935483870968,76.4225806451613,2.02,194.88,66.6161290322581,3.99354838709677
12109,"05/2018",0,73.9612903225807,5.41,118.74,6.80322580645161,81.3870967741936,75.4451612903226,4.18,208.51,69.7806451612903,7.73225806451613
12111,"05/2018",0,74.7516129032258,8.75,125.32,6.50967741935484,83.6161290322581,77.6354838709677,1.9,141.78,73.0354838709677,6.98064516129032
12113,"05/2018",0,75.5903225806452,4.66,146.77,5.96129032258064,77.8709677419355,73.5225806451613,8.49,151.31,77.2967741935484,5.44193548387097
12115,"05/2018",0,76.3225806451613,2.75,125.64,6.18064516129032,77.5096774193548,78.0612903225806,3.18,127.79,72.1483870967742,6.55161290322581
12117,"05/2018",0,74.8516129032258,8.71,130.95,5.80322580645161,80.9290322580645,77.3096774193548,3.21,172.62,70.5451612903226,6.38064516129032
12119,"05/2018",0,74.7064516129032,5.48,136.95,3.46774193548387,79.9612903225807,76.9322580645161,2.3,165.69,69.6870967741935,3.75161290322581
12121,"05/2018",0,75.0193548387097,4.83,123.6,4.13870967741935,77.9161290322581,75.358064516129,2.52,344.33,71.0838709677419,5.17096774193548
12123,"05/2018",0,75.7612903225806,4.9,112.29,8.84838709677419,79.7677419354839,75.4387096774194,2.59,171.6,73.358064516129,9.93548387096774
12127,"05/2018",0,74.0096774193548,8.96,129.28,5.63870967741935,80.2903225806452,76.3064516129032,3.72,156.13,69.9483870967742,6.76129032258065
12129,"05/2018",0,76.7129032258065,4.76,106.35,6.59354838709677,75.2354838709677,75.4451612903226,3.35,165.09,73.5129032258065,8.11612903225807
12131,"05/2018",0,75,6,100.45,5.78709677419355,75.8935483870968,72.8774193548387,6,153.46,76.158064516129,6.21935483870968
12133,"05/2018",0,75.4806451612903,4.39,99.15,4.64193548387097,76.1258064516129,66.8066666666667,3.82,88.64,73.7766666666667,5.6
13005,"05/2018",0,74.7,4.8,124.96,4.11935483870968,74.1741935483871,74.8129032258065,3.27,152.05,68.4225806451613,5.5258064516129
13025,"05/2018",0,74.9645161290323,8.59,126.72,3.20967741935484,75.3935483870968,75.6258064516129,3.98,353.7,66.2645161290323,4.27741935483871
13029,"05/2018",3.9988479326302,74.6870967741935,6.76,136.7,4.09032258064516,74.8096774193548,74.0161290322581,5.75,153.53,69.7193548387097,4.73548387096774
13039,"05/2018",0,74.0838709677419,6.99,116.09,3.22258064516129,79.2225806451613,74.8451612903226,5.82,287.57,70.8,3.61290322580645
13051,"05/2018",1.53809297273824,74.5258064516129,3.99,149.89,6.98064516129032,79.4645161290323,74.1516129032258,5.05,143.32,73.0225806451613,7.56129032258065
13069,"05/2018",0,74.2838709677419,3.78,118.79,4.21290322580645,75.4387096774194,74.1064516129032,1.56,144.72,69.8096774193548,5.3741935483871
13071,"05/2018",0,75.2967741935484,2.66,112.42,4,74.1129032258064,74.2548387096774,1.61,165.05,68.4612903225806,4.80967741935484
13095,"05/2018",0,75.7709677419355,6.22,106.93,4.07741935483871,72.4387096774194,73.6774193548387,1.26,110.62,64.6548387096774,4.71290322580645
13103,"05/2018",0,73.9354838709677,5.82,151.34,3.54838709677419,77.2870967741935,73.4612903225806,6.91,139.77,70.6741935483871,5.05806451612903
13127,"05/2018",0,74.6322580645161,4.6,113.44,4.2741935483871,76.4258064516129,75.2935483870968,3.9,199.62,71.6870967741935,3.91935483870968
13131,"05/2018",0,75.8483870967742,4.85,116.52,3.7,75.8967741935484,74.1225806451613,2.98,177.57,69.8064516129032,3.20967741935484
13161,"05/2018",0,74.9129032258064,4.39,121,4.25161290322581,71.7645161290323,74.2096774193548,2.62,139.85,69.6774193548387,4.93225806451613
13173,"05/2018",0,74.1806451612903,6.53,120.12,4.47096774193548,75.6322580645161,74.0064516129032,2.44,309.55,67.2193548387097,5.58709677419355
13179,"05/2018",0,74.4,5.35,131.7,3.93225806451613,75.9290322580645,73.841935483871,4.36,156.09,69.9290322580645,4.55483870967742
13183,"05/2018",0,75.0903225806452,6.76,125.86,2.99032258064516,74.4806451612903,67.5733333333333,2.07,192.61,71.0133333333333,3.47
13185,"05/2018",0,74.5838709677419,8.09,120.66,4.20645161290323,74.7129032258065,74.7032258064516,5.41,215.61,67.2612903225806,4.6258064516129
13205,"05/2018",0,76.4064516129032,3.3,110.25,4.40322580645161,73.8354838709677,74.458064516129,3.01,159.89,67.158064516129,4.98387096774194
13275,"05/2018",0,75.4258064516129,4.05,118.34,3.49354838709677,74.6354838709677,74.2354838709677,3.16,181.04,70.5161290322581,3.60645161290323
13299,"05/2018",0,74.7806451612903,5.1,126.75,3.35483870967742,75.1290322580645,74.0451612903226,1.79,113.46,69.8064516129032,4.26129032258065
22001,"05/2018",0,78.7870967741935,1.28,124.89,4.84193548387097,72.0096774193548,73.1806451612903,11.25,159.92,77.9032258064516,6.74838709677419
22005,"05/2018",0,78.5354838709677,1.5,141.76,3.75483870967742,73.5129032258065,73.5129032258065,11.7,166.72,77.1967741935484,5.40967741935484
22007,"05/2018",0,78.4645161290323,2.25,135.01,4.29032258064516,74.1258064516129,73.7032258064516,11.07,164.58,76.3838709677419,5.61290322580645
22009,"05/2018",0,78.4451612903226,1.03,154.58,3.17096774193548,70.8032258064516,75.3387096774194,1.84,130.24,69.1516129032258,9.30967741935484
22011,"05/2018",0,77.3483870967742,1.54,143.32,3.61290322580645,72.5225806451613,72.3032258064516,7.75,153.82,76.6516129032258,4.70322580645161
22019,"05/2018",0,77.9677419354839,1.01,121.26,4.57741935483871,73.8161290322581,73.2354838709677,6.25,152.63,76.4129032258064,6.37741935483871
22023,"05/2018",0,79.7451612903226,1.58,91.37,8.73225806451613,76.0774193548387,77.7225806451613,4.29,115.5,79.6612903225806,8.60967741935484
22033,"05/2018",0,77.9870967741935,2.13,146.74,3.85806451612903,72.6129032258064,72.6387096774194,7.61,162.04,77.741935483871,5.31290322580645
22039,"05/2018",0,77.8064516129032,0.62,148.5,3.88064516129032,70.6225806451613,71.4677419354839,5.31,162.49,77.6258064516129,5.20645161290323
22045,"05/2018",0,81.0322580645161,1.75,99.54,9.23548387096774,75.0838709677419,75.9483870967742,10.91,159.41,75.6903225806452,12.1612903225806
22047,"05/2018",0,79.6483870967742,2.41,132.63,4.74516129032258,68.1129032258064,67.7433333333333,6.63,88.16,73.9166666666667,5.16
22051,"05/2018",0,77.9774193548387,5.05,117.64,6.46451612903226,78.2870967741935,73.841935483871,7.6,158.98,79.2774193548387,8.97741935483871
22053,"05/2018",0,77.8516129032258,3.27,120.85,4.54838709677419,74.2903225806452,72.8161290322581,14.72,155.66,77.8161290322581,6.96774193548387
22055,"05/2018",0,78.8806451612903,2.51,123.89,5.05806451612903,72.8354838709677,73.1903225806452,11.84,162.06,77.9903225806452,6.66129032258065
22057,"05/2018",0,78.2354838709677,2.49,133.88,4.81612903225806,72.9645161290323,73.8806451612903,11.61,154.54,73.658064516129,6.44193548387097
22063,"05/2018",0,78.3870967741936,1.07,144.28,2.77741935483871,73.0354838709677,73.6161290322581,9.08,160.75,74.9903225806452,4.09032258064516
22071,"05/2018",0,79.4645161290323,1.47,112.88,5.00967741935484,69.9129032258064,74.5548387096774,9.46,158.34,73.6258064516129,6.3741935483871
22079,"05/2018",0,77.7774193548387,0.74,165.07,3.1741935483871,71.3161290322581,71.5806451612903,4.99,160.37,76.4967741935484,4.2741935483871
22091,"05/2018",0,76.458064516129,1.05,150.11,4.12903225806452,73.6967741935484,70.8741935483871,6.99,159.04,78.1161290322581,5.11290322580645
22093,"05/2018",0,77.8129032258065,1.03,142.23,4.00967741935484,75.1483870967742,72.7935483870968,11.76,170.13,79.4645161290323,5.20322580645161
22097,"05/2018",0,78.558064516129,1.39,145.6,4.55161290322581,70.1677419354839,72.1483870967742,7.21,162.49,76.7612903225806,6.0258064516129
22099,"05/2018",0,80.2,0.89,130.23,5.31290322580645,67.3451612903226,74.1322580645161,10.44,162.08,73.1612903225806,6.81290322580645
22101,"05/2018",0,78.0451612903226,0.77,99.5,4.12258064516129,75.5548387096774,73.3322580645161,10.44,159.21,77.6709677419355,5.01290322580645
22103,"05/2018",0,77.5161290322581,1.62,120.87,2.13225806451613,73.2,72.8032258064516,7.98,151.28,76.7483870967742,2.9258064516129
22105,"05/2018",0,76.6290322580645,0.63,139.41,3.85806451612903,74.3870967741936,71.6129032258064,7.99,156.99,77.3806451612903,5.02903225806452
22109,"05/2018",0,79.3354838709677,1.19,154.07,5.54516129032258,73.2677419354839,75.0645161290323,11.61,151.98,73.3129032258065,7.35483870967742
22121,"05/2018",0,78.6709677419355,2.69,143.47,5.13225806451613,70.4322580645161,72.9677419354839,8.19,162.51,75.1838709677419,6.80322580645161
28045,"05/2018",0,76.4935483870968,2.39,115.59,3.0258064516129,76.0516129032258,72.2,10.37,147.82,77.1548387096774,3.26129032258065
28047,"05/2018",0,77.8225806451613,2.59,118.78,3.93870967741936,72.9354838709677,73.2161290322581,7.36,146.8,75.741935483871,4.84838709677419
28059,"05/2018",0,75.6741935483871,3.72,123.22,4.52903225806452,75.341935483871,72.5032258064516,6.92,147.67,77.541935483871,5.07096774193548
28109,"05/2018",0,76.4161290322581,2.1,129.42,1.84193548387097,73.358064516129,71.8064516129032,8.66,147.96,72.9677419354839,2.13870967741935
28131,"05/2018",0,76.4032258064516,3.08,125.88,1.99677419354839,74.0096774193548,71.8290322580645,8.21,149.4,75.4483870967742,2.18709677419355
45013,"05/2018",0,75.3129032258065,2.48,151.67,7.03225806451613,75.6483870967742,75.1870967741935,4.45,127.16,68.2129032258065,8.62903225806452
48001,"05/2018",0,76.8096774193548,1.11,120.26,4,72.5096774193548,71.7032258064516,2.79,129.4,74.8709677419355,5.9258064516129
48005,"05/2018",0,77.2838709677419,2.51,148.94,3.80645161290323,73.5838709677419,71.458064516129,6.45,141.51,77.2354838709677,4.69677419354839
48015,"05/2018",0,77.7741935483871,1.4,93.64,5.77741935483871,75.1258064516129,74.5129032258065,1.36,145.94,74.6129032258064,7.1741935483871
48021,"05/2018",0,78.4387096774194,2.38,82.36,4.17096774193548,72.7258064516129,74.5451612903226,0.74,135.19,72.7741935483871,4.79032258064516
48025,"05/2018",0,79.2161290322581,1.91,70.61,7.11290322580645,72.9290322580645,76.9806451612903,2.07,144.97,74.6612903225806,6.85806451612903
48027,"05/2018",0,78.2322580645161,2.82,91.76,6.35161290322581,69.0612903225806,73.7838709677419,1.68,123.98,68.3387096774194,7.09677419354839
48029,"05/2018",0.246921662092808,79.6064516129032,2.11,72.54,4.51612903225806,66.5612903225806,75.5741935483871,1.22,132.19,68.1838709677419,4.3741935483871
48039,"05/2018",0,77.6645161290323,1.61,74.08,5.35483870967742,78.1967741935484,75.1387096774194,2.5,139.33,76.2548387096774,6.3741935483871
48041,"05/2018",0,78.7193548387097,2.58,100.66,4.86774193548387,71,74.6677419354839,2.82,140.02,69.8935483870968,5.41290322580645
48047,"05/2018",0,82.1483870967742,1.03,83.42,8.19032258064516,62.9451612903226,80.0354838709677,1.63,164.98,64.0258064516129,7.56774193548387
48051,"05/2018",0,78.2548387096774,1.81,95.36,5.28709677419355,72.7741935483871,74.1290322580645,2.77,137.98,72.3548387096774,5.02903225806452
48057,"05/2018",0,79,0.83,74.89,10.9903225806452,74.9,73.6612903225806,2.74,98.19,79.358064516129,11.4225806451613
48071,"05/2018",0,78.4516129032258,1.83,98.66,7.9258064516129,76.4225806451613,75.1709677419355,3.45,141.44,74.7838709677419,9.38064516129032
48091,"05/2018",1.2497944054891,77.0677419354839,1.84,76.14,5.88387096774194,71.4870967741935,72.6677419354839,1.54,126.11,73.2774193548387,6.28064516129032
48099,"05/2018",0,77.5806451612903,3.17,89.59,6.48387096774194,68.8258064516129,73.2548387096774,2.35,111.92,68.6709677419355,7.81935483870968
48113,"05/2018",0,79.3451612903226,1.92,122.49,4.35806451612903,65.4064516129032,73.9870967741935,1.46,112.9,64.0225806451613,4.68709677419355
48123,"05/2018",0,79.841935483871,1.42,74.18,5.71935483870968,73.2322580645161,76.6258064516129,4.65,91.99,74.2290322580645,7.91935483870968
48139,"05/2018",0,77.1032258064516,2.6,118.76,5.65161290322581,73.2935483870968,72.441935483871,1.4,123.98,71.3806451612903,6.53870967741936
48145,"05/2018",0,77.5032258064516,1.67,100.29,5.67096774193548,72.4935483870968,72.7645161290323,2.97,125.89,74.341935483871,5.80645161290323
48149,"05/2018",0,78.7258064516129,1.83,84.29,4.21612903225806,73.1516129032258,74.6645161290323,0.73,139.58,72.9516129032258,4.98709677419355
48157,"05/2018",0.555254640497916,78.4516129032258,1.09,91.27,6.41935483870968,75.6258064516129,75.7096774193548,3.17,145.25,73.8096774193548,8.11612903225807
48161,"05/2018",0,75.6096774193548,2.17,114.39,5.00645161290323,73.8451612903226,71.2129032258065,2.82,130.68,74.5709677419355,6.42258064516129
48167,"05/2018",0,79.241935483871,1.63,84.78,9.34193548387097,79.2483870967742,75.8516129032258,3.26,141.84,75.6354838709677,11.1516129032258
48177,"05/2018",0,78.4645161290323,2.88,75.45,5.63870967741935,74.7516129032258,73.4322580645161,3.56,100.45,71.9387096774194,7.76129032258065
48185,"05/2018",0,77.4129032258064,2.98,106.59,4.99354838709677,75.4354838709677,73.5354838709677,1.93,142.96,73.3645161290323,6.0741935483871
48187,"05/2018",0,78.3032258064516,2.23,75.38,4.29032258064516,72.2548387096774,74.3709677419355,1.15,134.74,73.2290322580645,4.76129032258065
48199,"05/2018",0,78.0290322580645,1.43,122.46,3.34516129032258,72.4903225806452,73.1774193548387,4.89,147.02,78.2612903225806,4.18709677419355
48201,"05/2018",0.116302690807415,79.3032258064516,2.99,111.44,4.53225806451613,73.3322580645161,75.9838709677419,2.58,156.17,71.0612903225806,6.70645161290323
48209,"05/2018",0,77.4225806451613,2.1,77.42,4.3,70.4032258064516,72.9290322580645,1.76,124.01,72.2129032258065,5.5258064516129
48239,"05/2018",0,78.8258064516129,1.17,78.8,7.21290322580645,76.9354838709677,73.3548387096774,6.35,100.94,75.9032258064516,9.27741935483871
48241,"05/2018",0,76.9096774193548,1.23,150.09,3.09354838709677,77.2903225806452,71.8290322580645,6.9,149.06,80.0645161290323,4.11290322580645
48245,"05/2018",0,78.1870967741935,3.36,91.06,6.1741935483871,75.9645161290323,74.0677419354839,4.46,144.98,76.0612903225806,8.26451612903226
48247,"05/2018",0,81.0322580645161,2.22,89.32,7.44838709677419,62.8,79.3645161290323,2.42,165.76,62.1161290322581,7.29032258064516
48249,"05/2018",0,80.5290322580645,1.21,70.96,10.1935483870968,70.5161290322581,78.4483870967742,1.01,155.48,69.6,10.7548387096774
48251,"05/2018",0,77.4,3.2,108.29,6.90645161290323,70.4548387096774,72.5290322580645,1.53,110.44,67.158064516129,7.27741935483871
48255,"05/2018",0,80.8322580645161,2.41,72.03,4.93225806451613,68.3838709677419,76.7064516129032,2.25,141.4,70.8032258064516,5.09677419354839
48287,"05/2018",0,78.3290322580645,2.2,87.72,4.29677419354839,71.7967741935484,74.358064516129,0.96,137.3,72.3612903225806,3.96774193548387
48291,"05/2018",0,77.8967741935484,2.1,117.05,4.49032258064516,72.141935483871,74.4064516129032,2.79,149.85,74.8806451612903,6.44193548387097
48293,"05/2018",0,76.5709677419355,1.84,107.25,6.46774193548387,72.2806451612903,72.0903225806452,2.56,127.05,73.4935483870968,7.02258064516129
48297,"05/2018",0,79.8451612903226,2.93,70.05,5.25483870967742,69.3516129032258,77.7967741935484,1.21,146.34,69.6193548387097,6.17741935483871
48309,"05/2018",0,79.2645161290323,2.48,100.09,4.91290322580645,67.0774193548387,74.5612903225806,2.19,117.97,67.5322580645161,4.92258064516129
48321,"05/2018",0,78.8483870967742,0.68,82.36,9.97096774193548,78.9064516129032,75.9677419354839,2.21,135.14,75.1129032258064,11.1870967741935
48331,"05/2018",0,77.758064516129,2.23,94.96,4.85483870967742,71.1677419354839,73.6,2.16,131.86,72.9677419354839,5.14516129032258
48339,"05/2018",0,78.5483870967742,3.1,112.55,4.80322580645161,73.8451612903226,74.8935483870968,1.64,149.61,71.6709677419355,5.30967741935484
48349,"05/2018",0,76.4903225806452,2.11,116.38,5.38709677419355,73.6290322580645,71.4903225806452,1.83,125.32,73.5806451612903,5.99032258064516
48355,"05/2018",0,79.8354838709677,0.63,70.33,10.3677419354839,74.7354838709677,78.0806451612903,2.73,154.5,73.5967741935484,10.5064516129032
48361,"05/2018",0,78.3870967741936,1.92,116.86,5.18064516129032,75.1290322580645,73.6225806451613,3.27,152.25,77.0935483870968,7.4
48373,"05/2018",0,77.358064516129,2.15,133.56,3.80967741935484,70.5451612903226,72.9451612903226,5.27,144.65,74.8129032258065,4.06129032258065
48395,"05/2018",0,76.8612903225806,1.3,102.5,6.00322580645161,73.6129032258064,72.2354838709677,3.47,134.11,75.0032258064516,7.01935483870968
48409,"05/2018",0,79.041935483871,1.31,69.86,10.9935483870968,76.9096774193548,76.9838709677419,3.43,150.75,76.9741935483871,10.7451612903226
48439,"05/2018",0,80.1903225806452,2.16,113.25,3.9258064516129,62.2838709677419,74.9096774193548,1.33,104.61,60.358064516129,4.03548387096774
48453,"05/2018",0,79.5709677419355,2.85,80.89,3.11935483870968,67.6935483870968,74.9741935483871,1.4,128.34,68.4096774193548,3.63225806451613
48457,"05/2018",0,76.941935483871,2.13,145.92,3.17741935483871,74.9967741935484,71.5645161290323,7.04,150.68,79.9161290322581,4.33870967741935
48471,"05/2018",0,77.9806451612903,1.57,112.65,4.09677419354839,72.3354838709677,73.7774193548387,2.58,142.4,69.1322580645161,4.11612903225806
48473,"05/2018",0,78.2258064516129,3.06,97.65,5.95483870967742,76.1967741935484,75.1129032258064,0.75,148.62,73.941935483871,7.45161290322581
48477,"05/2018",0,77.7838709677419,2.95,94.32,5.08387096774194,74.0677419354839,74.1258064516129,1.31,142.81,73.8290322580645,5.93548387096774
48481,"05/2018",0,78.0967741935484,1.12,84.65,6.10322580645161,75.9548387096774,75.2612903225806,2.85,140.56,75.9354838709677,6.8
48491,"05/2018",0,77.8290322580645,1.98,86.38,4.72903225806452,71.458064516129,73.0741935483871,0.92,125.29,70.6838709677419,4.72258064516129
48493,"05/2018",0,79.7870967741935,2.77,73.16,6.54838709677419,66.2516129032258,75.1709677419355,1.95,140.19,69.8548387096774,6.09677419354839
1003,"05/2019",0,75.4225806451613,4,89.63,2.41935483870968,78.3387096774194,74.8709677419355,6.15,147.48,78.3225806451613,3.81290322580645
1045,"05/2019",0,76.358064516129,2.54,108.42,3.76451612903226,68.9741935483871,74.3741935483871,5.91,113.68,75.1129032258064,4.10322580645161
1053,"05/2019",0,76.5612903225806,4.6,134.25,3.34516129032258,73.5161290322581,76.5290322580645,3.61,146.32,71.5935483870968,2.41935483870968
1067,"05/2019",0,76.6677419354839,1.73,111.33,3.90645161290323,65.0548387096774,74.0935483870968,6.93,111.98,76.5741935483871,3.24193548387097
1069,"05/2019",0,78.0806451612903,1.89,152.71,4.2258064516129,63.958064516129,75.8677419354839,5.68,113.03,73.1677419354839,4.39032258064516
1097,"05/2019",0,76.958064516129,4.32,101.68,3.7,76.5967741935484,75.841935483871,4.53,144.8,75.658064516129,4.32258064516129
12001,"05/2019",0,78.2548387096774,2.15,134.09,3.63870967741935,69.9483870967742,75.0225806451613,7.21,137.32,76.0548387096774,2.36774193548387
